p1	p2	turn	cost	sampled	components	large_size	small_size	core	pair	charge	separator
8091837663088	2465356845024	0	39	true	2	24	1	[1, 4, 8, 12, 17, 30, 32, 38, 258, 260, 264, 269, 277, 282, 284, 290, 518, 520, 524, 529, 532, 536, 540, 545]	[2]	1	2
2044523710320	4114615897632	0	2	true	2	12	11	[1, 4, 8, 12, 17, 258, 260, 264, 269, 518, 520, 526]	[1, 4, 8, 14, 258, 260, 266, 513, 516, 520, 526]	oversized	4
2044506408816	3814134386144	0	1	true	2	21	1	[2, 4, 8, 13, 16, 22, 24, 29, 262, 265, 282, 284, 289, 514, 516, 520, 525, 528, 534, 536, 541]	[2]	1	2
1769611198768	3367506021120	0	1	true	2	10	7	[0, 5, 13, 260, 265, 268, 273, 518, 520, 525]	[0, 6, 10, 266, 270, 518, 522]	3+*	2
8645888444272	8761997004768	0	167	false	2	26	1	[0, 4, 8, 12, 16, 21, 24, 28, 34, 257, 260, 264, 268, 273, 281, 284, 288, 294, 517, 520, 524, 528, 533, 536, 540, 546]	[2]	1	2
1958556730176	1924171563488	0	1	true	2	13	1	[0, 4, 8, 22, 258, 260, 265, 276, 518, 520, 525, 528, 533]	[2]	1	1
2044523709264	4389685690752	1	102	false	2	22	1	[2, 4, 8, 12, 18, 20, 24, 28, 34, 257, 260, 265, 270, 278, 280, 285, 288, 294, 517, 530, 532, 537]	[1]	-1	2
8641593475920	8787732201856	0	103	false	2	23	1	[0, 4, 8, 12, 16, 21, 24, 28, 32, 37, 257, 260, 266, 268, 273, 281, 286, 288, 294, 526, 528, 533, 546]	[2]	1	2
1975787455344	3599385493984	0	2	true	2	12	7	[1, 4, 10, 258, 260, 264, 518, 520, 524, 529, 532, 538]	[0, 6, 8, 13, 266, 268, 273]	-1/4	3
1752381523776	1168234251744	0	2	true	2	13	1	[0, 6, 8, 13, 16, 21, 258, 273, 276, 512, 518, 528, 534]	[2]	1	1
2044421472256	2156090359808	1	1	true	2	9	1	[0, 4, 8, 14, 16, 21, 24, 30, 260]	[1]	-1	1
2044456601456	1709422675872	0	1	true	2	10	10	[1, 4, 8, 14, 258, 260, 266, 518, 520, 526]	[0, 4, 8, 13, 258, 260, 265, 512, 516, 522]	0	4
8074657793904	6803474616288	0	22	true	2	23	1	[0, 4, 10, 21, 24, 30, 257, 260, 264, 270, 273, 281, 284, 290, 294, 517, 520, 524, 528, 533, 536, 540, 546]	[2]	1	2
2027342792496	4329587085056	0	54	true	2	16	4	[2, 4, 9, 12, 16, 20, 25, 269, 272, 276, 280, 285, 524, 528, 532, 537]	[2, 6, 262, 266]	2	3
1752448632640	3367458835936	1	2	true	2	17	1	[1, 4, 10, 256, 262, 264, 522, 776, 1025, 1033, 1280, 1285, 1288, 1538, 1540, 1546, 1798]	[1]	-1	1
2044471541808	3805542352896	1	2	true	2	12	2	[2, 4, 9, 12, 18, 20, 25, 28, 34, 288, 294, 546]	[1, 5]	-1	1
2044472328496	3805542353152	1	3	true	2	16	1	[2, 4, 9, 12, 18, 20, 25, 28, 34, 257, 261, 288, 294, 517, 521, 546]	[0]	*	1
1700858431280	1125299783424	0	1	true	2	7	7	[1, 4, 10, 261, 264, 518, 522]	[0, 4, 8, 258, 260, 512, 518]	0	4
2044523710256	3908681862912	1	21	true	2	13	9	[0, 4, 8, 14, 258, 260, 264, 268, 274, 513, 516, 520, 526]	[1, 4, 8, 14, 260, 264, 269, 517, 521]	-2	3
1975787456368	3599385496608	0	5	true	2	11	9	[0, 6, 8, 13, 266, 268, 273, 514, 518, 520, 525]	[1, 4, 10, 258, 260, 264, 518, 520, 526]	2	4
1769643967232	3367271137280	0	1	true	2	8	3	[1, 4, 10, 258, 262, 264, 522, 526]	[0, 6, 10]	1+*	4
945011557120	541193666944	1	33	true	2	17	1	[2, 4, 8, 12, 18, 20, 25, 262, 265, 270, 278, 280, 285, 289, 530, 532, 537]	[1]	-1	2
945012081520	541194846688	1	108	false	2	21	1	[2, 4, 8, 12, 18, 20, 25, 257, 260, 264, 270, 278, 280, 285, 289, 517, 520, 524, 530, 532, 537]	[2]	1	2
7542081848176	541194846688	0	109	false	2	23	1	[1, 4, 8, 12, 17, 20, 26, 34, 38, 258, 260, 264, 269, 277, 280, 286, 290, 518, 520, 524, 529, 532, 538]	[1]	-1	2
8641593475952	4389485543904	1	555	false	2	24	1	[1, 4, 8, 12, 16, 22, 24, 28, 32, 38, 261, 265, 268, 274, 282, 284, 288, 293, 525, 528, 534, 536, 540, 545]	[2]	1	2
8624413607792	4329389035488	1	200	false	2	24	1	[1, 4, 8, 12, 16, 22, 24, 29, 261, 264, 268, 274, 282, 284, 289, 293, 518, 520, 524, 528, 534, 536, 540, 545]	[2]	1	2
7542081849200	541194850272	1	180	false	2	25	1	[1, 5, 13, 16, 22, 24, 28, 32, 38, 261, 265, 268, 274, 282, 284, 288, 293, 518, 520, 524, 528, 534, 536, 540, 545]	[2]	1	2
8641593476912	4389517004544	1	140	false	2	23	1	[1, 4, 8, 12, 16, 22, 24, 28, 32, 38, 261, 264, 268, 274, 284, 288, 293, 518, 520, 524, 528, 541, 545]	[2]	1	1
2044506932848	3839704566880	1	3	true	2	21	1	[2, 4, 8, 12, 18, 20, 25, 28, 34, 257, 260, 264, 270, 285, 289, 517, 520, 524, 537, 540, 546]	[2]	1	1
2044522661744	3874119356352	1	11	true	2	22	1	[2, 4, 8, 12, 18, 20, 25, 29, 257, 260, 264, 270, 285, 289, 514, 516, 520, 525, 533, 537, 540, 546]	[2]	1	1
2044456600432	2164692484128	0	17	true	2	19	1	[0, 4, 8, 13, 16, 20, 26, 258, 260, 265, 273, 276, 280, 286, 518, 522, 530, 532, 538]	[1]	-1	1
2027343053312	4329344991232	1	5	true	2	12	1	[1, 4, 10, 12, 16, 20, 26, 256, 272, 277, 281, 529]	[2]	1	1
8624413606768	8727603315168	1	257	false	2	23	1	[0, 4, 8, 12, 16, 22, 24, 29, 258, 260, 265, 268, 274, 282, 284, 289, 293, 525, 528, 534, 536, 540, 545]	[2]	1	2
945012081200	541385687040	0	122	false	2	17	1	[1, 4, 8, 12, 17, 20, 26, 258, 260, 264, 280, 286, 288, 293, 518, 522, 538]	[1]	-1	1
927831162880	481262829568	0	1	true	2	10	2	[1, 4, 10, 12, 17, 270, 272, 277, 280, 286]	[2, 6]	1	4
945012081456	541394075904	1	157	false	2	19	1	[2, 4, 8, 12, 18, 20, 25, 257, 260, 264, 278, 280, 285, 288, 294, 517, 521, 532, 537]	[2]	1	1
876190892912	300807094720	0	2	true	2	15	1	[1, 4, 10, 20, 26, 258, 262, 277, 280, 518, 522, 524, 529, 532, 538]	[1]	-1	1
8641593475888	8787731284224	1	177	false	2	22	1	[0, 4, 8, 12, 16, 22, 24, 28, 32, 38, 258, 260, 265, 268, 274, 284, 288, 293, 525, 528, 541, 545]	[2]	1	1
1649384883056	3324321464768	0	4	true	2	12	2	[1, 4, 10, 258, 262, 264, 522, 524, 529, 532, 538, 542]	[1, 5]	-1	1
1700925277040	3324522922432	0	118	false	2	18	1	[1, 4, 10, 26, 28, 33, 258, 262, 280, 286, 288, 293, 518, 522, 524, 529, 532, 538]	[1]	-1	1
1975803183984	4149165031872	1	120	false	2	20	1	[2, 4, 9, 20, 24, 28, 34, 257, 261, 278, 280, 285, 288, 294, 517, 521, 524, 530, 532, 537]	[2]	1	1
8572872950640	8547211542976	0	121	false	2	21	1	[0, 4, 8, 12, 16, 30, 32, 37, 257, 260, 266, 268, 273, 290, 294, 526, 528, 533, 536, 542, 546]	[1]	-1	1
8641592427376	8753369973184	1	146	false	2	23	1	[0, 4, 8, 12, 16, 22, 24, 29, 32, 38, 258, 260, 265, 268, 274, 289, 293, 525, 528, 534, 536, 541, 545]	[2]	1	2
8624346498928	6528378734560	1	171	false	2	22	1	[0, 5, 8, 12, 16, 22, 24, 29, 265, 268, 274, 282, 284, 289, 293, 520, 524, 528, 534, 536, 540, 545]	[2]	1	2
120293951296	60133213664	1	9	true	2	14	1	[0, 5, 8, 14, 16, 22, 257, 274, 276, 282, 529, 532, 536, 542]	[1]	-1	1
7554899642224	4943536326624	0	200	false	2	23	2	[0, 4, 8, 12, 16, 21, 24, 30, 257, 262, 264, 268, 273, 281, 284, 290, 522, 524, 528, 533, 536, 540, 544]	[0, 6]	1/2	2
2044439299840	1640680129536	1	5	true	2	15	1	[0, 5, 8, 14, 16, 20, 24, 30, 257, 274, 277, 282, 512, 517, 521]	[1]	-1	1
1769578693744	1228364316896	1	9	true	2	12	5	[2, 4, 8, 12, 257, 260, 264, 270, 517, 520, 524, 530]	[0, 5, 9, 257, 261]	-2+*	3
8654411269488	6592786989280	0	129	false	2	24	1	[0, 4, 8, 12, 16, 21, 24, 28, 32, 38, 40, 257, 262, 264, 268, 273, 281, 286, 290, 522, 524, 528, 533, 546]	[2]	1	2
4140399855216	2121734292576	1	1	true	2	9	9	[0, 4, 9, 258, 260, 266, 518, 520, 526]	[1, 4, 8, 12, 18, 261, 264, 516, 521]	0	4
4243479856752	2190453900384	0	362	false	2	20	1	[1, 4, 8, 12, 17, 20, 24, 28, 34, 258, 260, 264, 269, 280, 286, 518, 520, 524, 538, 540]	[1]	-1	1
8641526367856	6588500411488	1	363	false	2	21	1	[0, 5, 8, 12, 16, 22, 24, 28, 32, 38, 265, 268, 282, 284, 288, 293, 520, 525, 536, 540, 545]	[2]	1	1
824667277152	1580551112160	1	1	true	2	13	1	[0, 4, 10, 12, 17, 20, 258, 262, 277, 518, 522, 524, 529]	[2]	1	2
4243463079792	1640681309664	0	449	false	2	21	1	[1, 4, 8, 12, 17, 20, 26, 28, 34, 258, 260, 264, 269, 286, 518, 520, 524, 529, 532, 538, 540]	[1]	-1	2
8641509590896	6038727820768	1	450	false	2	22	1	[0, 5, 8, 13, 16, 22, 24, 28, 32, 38, 265, 282, 284, 288, 293, 520, 525, 528, 534, 536, 540, 545]	[2]	1	2
3968601950064	1228381226976	0	24	true	2	20	1	[1, 4, 8, 12, 26, 28, 34, 258, 260, 264, 269, 280, 286, 518, 520, 524, 529, 532, 536, 540]	[1]	-1	1
2044439824240	1640681309216	1	5	true	2	19	1	[0, 5, 8, 14, 16, 20, 24, 30, 257, 274, 276, 280, 285, 512, 517, 521, 529, 532, 537]	[2]	1	1
7524901980016	4879312621536	1	142	false	2	24	1	[0, 5, 13, 16, 22, 24, 29, 258, 260, 265, 268, 274, 282, 284, 289, 293, 518, 520, 524, 528, 534, 536, 540, 545]	[2]	1	2
2027343840784	1030978800640	0	1	true	2	17	1	[1, 4, 10, 30, 258, 260, 264, 277, 282, 286, 290, 518, 520, 524, 529, 532, 538]	[1]	-1	1
2027342791792	4329570306048	0	2	true	2	14	5	[2, 4, 9, 12, 16, 20, 25, 269, 274, 276, 280, 285, 534, 537]	[2, 6, 10, 266, 270]	3	2
1202710120304	179310560	0	1	true	2	19	1	[1, 4, 8, 12, 17, 20, 24, 30, 258, 260, 266, 269, 277, 280, 286, 290, 518, 534, 538]	[1]	-1	1
1683746457456	3298787725280	1	6	true	2	19	1	[5, 8, 12, 18, 20, 24, 28, 34, 257, 261, 264, 280, 284, 288, 294, 521, 537, 540, 546]	[2]	1	1
1924246275904	3298736213440	1	4	true	2	13	1	[0, 6, 8, 13, 16, 22, 273, 276, 282, 521, 525, 528, 534]	[1]	-1	3
7542081848880	4939432201216	0	109	false	2	21	1	[0, 5, 258, 260, 265, 518, 520, 770, 772, 778, 1024, 1281, 1536, 1792, 1796, 1802, 2048, 2052, 2058, 2305, 2310]	[1]	-1	1
7542081849136	4939440590592	1	111	false	2	23	1	[0, 5, 13, 16, 22, 24, 28, 32, 38, 258, 260, 265, 268, 274, 284, 288, 293, 518, 520, 524, 528, 541, 545]	[2]	1	1
949254881280	511302567936	1	1	true	2	9	3	[0, 6, 8, 13, 16, 22, 24, 29, 258]	[0, 6, 258]	1	1
957863428144	545680656384	1	123	false	2	15	3	[0, 4, 8, 12, 16, 22, 24, 29, 258, 261, 264, 268, 284, 521, 525]	[0, 6, 258]	1	1
957845602416	511302568000	0	7	true	2	14	3	[0, 4, 8, 14, 16, 21, 24, 30, 257, 262, 266, 522, 526, 528]	[0, 5, 257]	-1	2
7542080800368	4905070890048	0	107	false	2	21	1	[0, 5, 258, 260, 265, 518, 520, 770, 772, 778, 1024, 1281, 1536, 1544, 1794, 1802, 2048, 2054, 2058, 2305, 2310]	[1]	-1	1
7542080800624	4905079279552	1	164	true	2	24	1	[0, 5, 13, 16, 22, 24, 29, 32, 38, 258, 260, 265, 268, 274, 289, 293, 518, 520, 524, 528, 534, 536, 541, 545]	[2]	1	2
945011033968	25996431296	1	7	true	2	21	1	[2, 4, 9, 13, 21, 25, 257, 261, 278, 280, 285, 288, 294, 517, 521, 524, 530, 532, 536, 540, 546]	[2]	1	1
8654478378832	8792060858240	1	241	false	2	27	1	[0, 4, 8, 12, 16, 22, 24, 28, 32, 36, 40, 258, 260, 264, 268, 274, 282, 285, 288, 293, 298, 518, 520, 524, 528, 534, 545]	[1]	-1	2
17450839836496	8792060858240	0	242	false	2	29	1	[0, 4, 8, 12, 16, 21, 24, 28, 32, 36, 40, 46, 257, 262, 264, 270, 273, 281, 284, 288, 292, 297, 302, 522, 533, 536, 540, 544, 549]	[2]	1	2
8572872950896	8547228190912	0	8	true	2	12	9	[0, 4, 8, 12, 16, 257, 260, 264, 270, 273, 517, 522]	[1, 4, 10, 14, 270, 274, 522, 524, 529]	3/2	3
8654478378352	8792045127904	1	340	false	2	27	1	[0, 4, 8, 12, 16, 22, 24, 28, 32, 36, 40, 258, 260, 264, 269, 274, 282, 284, 288, 293, 298, 518, 521, 534, 536, 540, 545]	[1]	-1	2
17450839836016	8792045127904	0	341	false	2	29	1	[0, 4, 8, 12, 16, 21, 24, 28, 32, 36, 40, 46, 257, 262, 264, 268, 273, 281, 286, 288, 292, 297, 302, 522, 524, 528, 533, 546, 549]	[2]	1	2
8654444824432	7692432837600	1	226	false	2	27	1	[0, 4, 8, 12, 16, 22, 24, 28, 33, 36, 40, 258, 261, 264, 268, 274, 282, 285, 293, 298, 521, 524, 528, 534, 536, 540, 545]	[2]	1	2
17450806282096	7692432837600	0	227	false	2	29	1	[0, 4, 8, 12, 16, 21, 24, 28, 34, 36, 40, 46, 257, 262, 264, 268, 273, 281, 286, 294, 297, 302, 522, 524, 528, 533, 536, 540, 546]	[1]	-1	2
1219889989488	2259391352544	1	0	true	2	12	10	[2, 4, 8, 13, 257, 260, 264, 270, 517, 520, 524, 530]	[1, 4, 8, 14, 261, 264, 268, 274, 521, 526]	0	4
8104722564976	6867899781088	1	131	false	2	27	1	[0, 4, 8, 12, 16, 22, 33, 36, 40, 258, 261, 264, 268, 274, 282, 285, 288, 292, 298, 521, 524, 528, 534, 536, 540, 544, 550]	[1]	-1	2
16901084022640	6867899781088	0	132	false	2	29	1	[0, 4, 8, 12, 16, 21, 34, 36, 40, 46, 257, 262, 264, 268, 273, 281, 286, 288, 292, 297, 302, 522, 524, 528, 533, 536, 540, 544, 549]	[2]	1	2
2048816842288	4359643597824	1	113	false	2	18	2	[0, 6, 8, 13, 16, 22, 24, 28, 32, 38, 258, 284, 288, 292, 298, 541, 544, 550]	[1, 5]	-1	1
2057306900016	4359576488960	1	134	false	2	20	1	[0, 4, 8, 13, 16, 22, 24, 28, 32, 38, 258, 261, 265, 284, 290, 521, 525, 541, 544, 550]	[2]	1	1
2044506932784	3814133992448	0	1	true	2	19	1	[5, 8, 14, 16, 21, 24, 28, 34, 257, 260, 266, 284, 288, 294, 517, 520, 526, 542, 546]	[1]	-1	1
957879682560	545663880192	0	0	true	2	12	6	[0, 4, 8, 12, 16, 21, 24, 30, 257, 262, 265, 268]	[1, 4, 10, 261, 264, 270]	0	2
2048700450352	3843997436928	1	0	true	2	15	3	[0, 6, 8, 12, 16, 22, 24, 29, 32, 38, 258, 266, 268, 521, 525]	[1, 4, 10]	0	1
133212407296	2332370275328	1	1	true	2	9	6	[0, 4, 8, 12, 16, 258, 261, 266, 268]	[1, 4, 10, 264, 270, 522]	1	4
30167270960	3363011431424	1	1	true	2	10	8	[0, 4, 8, 14, 258, 261, 264, 268, 521, 525]	[1, 4, 10, 258, 260, 265, 518, 522]	1	4
1782530704944	3431932234752	0	181	false	2	11	10	[0, 4, 8, 12, 16, 257, 262, 264, 268, 522, 526]	[2, 4, 9, 256, 260, 264, 269, 514, 516, 521]	-1/2	3
8641558872112	8753395140608	1	149	false	2	19	1	[0, 4, 8, 12, 16, 22, 24, 29, 32, 38, 258, 260, 266, 268, 289, 293, 518, 541, 545]	[2]	1	1
377974687232	1030808929280	0	1	true	2	8	2	[0, 6, 260, 517, 520, 525, 528, 534]	[2, 6]	1	4
8641592428080	8753395141632	0	279	false	2	21	1	[0, 4, 8, 12, 16, 21, 24, 30, 32, 37, 257, 260, 264, 268, 290, 294, 517, 520, 526, 542, 546]	[1]	-1	1
8641592428336	8753403531008	1	385	false	2	23	1	[0, 4, 8, 12, 16, 22, 24, 29, 32, 38, 258, 260, 264, 268, 274, 289, 293, 518, 520, 524, 528, 541, 545]	[2]	1	1
8641575650928	8203588996160	0	141	false	2	21	1	[0, 4, 8, 14, 16, 21, 24, 30, 32, 37, 257, 260, 266, 290, 294, 517, 520, 526, 536, 542, 546]	[1]	-1	1
8641592428144	8753395141696	1	152	true	2	22	1	[0, 4, 8, 12, 16, 22, 24, 29, 32, 38, 258, 260, 264, 268, 289, 293, 518, 520, 525, 536, 541, 545]	[2]	1	1
2027242390112	3848310620224	0	1	true	2	6	6	[0, 5, 10, 258, 260, 266]	[1, 4, 8, 14, 264, 522]	1	4
1975702782816	4123194818560	0	1	true	2	8	5	[0, 4, 8, 13, 257, 260, 514, 518]	[2, 6, 260, 518, 522]	2+*	4
2044506145632	3358667571648	0	1	true	2	11	6	[1, 4, 8, 14, 264, 269, 522, 524, 529, 532, 538]	[1, 4, 10, 14, 258, 262]	3/2	4
8624413607792	4260666281912	0	1	true	2	15	9	[1, 4, 8, 12, 16, 22, 261, 264, 268, 274, 513, 516, 520, 524, 529]	[1, 4, 8, 14, 258, 262, 266, 522, 526]	3	3
8641593476976	4320796347960	0	8	true	2	14	11	[1, 4, 8, 12, 16, 22, 261, 264, 268, 274, 518, 520, 524, 529]	[1, 4, 8, 14, 258, 260, 266, 513, 516, 520, 526]	oversized	4
8645821335408	6562738866168	0	16	true	2	24	1	[0, 6, 8, 12, 16, 21, 24, 28, 34, 266, 268, 273, 281, 284, 288, 294, 520, 524, 528, 533, 536, 540, 544, 549]	[2]	1	2
8023118186352	6597314613240	0	1	true	2	22	1	[0, 4, 10, 30, 34, 257, 260, 264, 270, 273, 284, 288, 294, 517, 520, 524, 528, 533, 536, 540, 544, 549]	[2]	1	1
8371010537328	7799915941880	0	6	true	2	24	1	[0, 4, 8, 14, 24, 28, 34, 257, 260, 264, 268, 281, 284, 288, 294, 517, 520, 524, 528, 533, 536, 540, 544, 549]	[2]	1	1
8645888444272	8761997004792	1	176	false	2	27	1	[0, 4, 8, 12, 16, 22, 24, 28, 33, 258, 260, 264, 268, 274, 282, 284, 288, 293, 518, 520, 524, 528, 534, 536, 540, 544, 550]	[1]	-1	2
17442249901936	8761997004792	0	177	false	2	29	1	[1, 4, 8, 12, 17, 20, 24, 28, 33, 258, 260, 264, 269, 277, 280, 284, 288, 293, 298, 518, 520, 524, 529, 532, 536, 540, 544, 548, 554]	[2]	1	2
1477588026208	2405394547136	0	9	true	2	19	1	[5, 10, 21, 24, 30, 257, 260, 266, 270, 273, 281, 284, 290, 294, 526, 528, 533, 536, 542]	[2]	1	2
944910631712	515556507904	1	7	true	2	12	1	[1, 4, 8, 14, 16, 21, 260, 274, 276, 517, 528, 533]	[2]	1	1
945012081504	472672895360	0	1	true	2	11	9	[1, 4, 10, 261, 264, 270, 272, 277, 513, 516, 522]	[1, 4, 8, 14, 258, 262, 266, 522, 526]	3	4
2044522922784	3908647780608	1	7	true	2	11	6	[0, 5, 258, 260, 265, 268, 274, 513, 516, 520, 526]	[1, 4, 8, 14, 260, 517]	-1	4
2044523709280	4114783141888	0	2	true	2	11	10	[1, 4, 8, 12, 17, 258, 262, 264, 269, 522, 526]	[2, 4, 8, 13, 262, 266, 268, 273, 514, 518]	2	4
1975702520160	1949940319168	1	1	true	2	10	5	[0, 4, 8, 260, 266, 518, 520, 526, 528, 533]	[1, 4, 10, 261, 265]	-1	4
377975734304	1030977748992	1	7	true	2	11	1	[5, 261, 513, 516, 521, 768, 1026, 1280, 1538, 1540, 1798]	[2]	1	1
103164937760	2267995442176	0	1	true	2	8	6	[2, 4, 9, 256, 261, 264, 269, 521]	[0, 6, 260, 266, 270, 518]	7/4	4
944893853728	541166929920	1	1	true	2	9	1	[1, 4, 10, 12, 16, 20, 26, 272, 529]	[2]	1	4
2044505097760	3805542353920	0	6	true	2	15	1	[1, 4, 10, 12, 17, 20, 26, 28, 33, 286, 288, 293, 538, 540, 545]	[2]	1	1
1752465934176	3298786545536	0	12	true	2	12	7	[1, 4, 8, 12, 17, 264, 268, 272, 277, 522, 524, 529]	[2, 6, 262, 266, 270, 514, 518]	4	3
2057340978032	2173280715240	0	2	true	2	21	1	[0, 4, 8, 13, 16, 20, 26, 28, 34, 258, 260, 265, 273, 278, 286, 518, 520, 525, 528, 532, 538]	[1]	-1	2
2044439823216	1640681177144	0	2	true	2	17	2	[0, 6, 8, 13, 16, 20, 24, 29, 258, 273, 276, 280, 286, 530, 532, 536, 541]	[2, 6]	1	1
2044521873968	4355314941976	1	0	true	2	14	3	[2, 4, 9, 12, 18, 20, 24, 28, 34, 280, 285, 288, 294, 537]	[1, 4, 10]	0	1
1782530703984	3427605676152	0	0	true	2	13	8	[0, 4, 8, 12, 18, 257, 260, 264, 270, 512, 516, 520, 525]	[2, 4, 9, 256, 262, 264, 269, 514]	0	4
1975702520672	4148963574208	0	2	true	2	11	5	[1, 4, 8, 12, 264, 269, 522, 524, 529, 532, 538]	[1, 4, 10, 258, 262]	1	4
8315174126448	3367271137752	0	1	true	2	14	1	[1, 4, 10, 12, 17, 20, 26, 280, 286, 290, 538, 540, 544, 550]	[0]	*	1
1782530704240	3358883054008	0	5	true	2	12	10	[2, 4, 8, 12, 18, 262, 264, 270, 514, 516, 520, 525]	[1, 4, 10, 264, 270, 272, 277, 522, 524, 529]	-1	4
2044456601200	1709414286392	0	2	true	2	11	7	[1, 4, 8, 14, 258, 260, 266, 513, 516, 520, 526]	[0, 4, 10, 258, 260, 512, 518]	1+*	4
549806146416	1194021356000	1	1	true	2	15	1	[2, 6, 14, 25, 262, 266, 270, 280, 285, 517, 520, 524, 530, 532, 537]	[2]	1	1
8641526368112	6313605596920	1	5	true	2	14	10	[2, 4, 8, 12, 18, 257, 260, 264, 270, 514, 516, 520, 524, 530]	[0, 5, 8, 12, 17, 265, 269, 520, 524, 529]	-9/4	3
395138826288	541301669888	1	8	true	2	11	1	[0, 6, 8, 12, 16, 22, 268, 272, 277, 525, 529]	[2]	1	4
927781617712	532778846232	1	1	true	2	11	3	[1, 4, 10, 12, 16, 22, 272, 276, 529, 532, 538]	[0, 6, 258]	1	3
945010246912	481246054400	0	2	true	2	13	1	[2, 6, 8, 13, 16, 22, 273, 278, 282, 284, 289, 538, 541]	[2]	1	2
2319401616912	240605727800	1	11	true	2	11	7	[2, 4, 8, 13, 262, 264, 268, 273, 522, 524, 530]	[1, 4, 10, 256, 261, 264, 521]	-1/2	4
2319401617008	266375531640	1	100	false	2	13	7	[2, 4, 8, 12, 18, 257, 260, 264, 270, 514, 516, 520, 524]	[1, 4, 10, 256, 261, 264, 521]	-1/2	3
7542030467184	4905053980760	0	12	true	2	13	5	[1, 4, 10, 12, 17, 20, 26, 258, 262, 513, 516, 522, 524]	[0, 5, 258, 260, 265]	-1/2	2
7542081849200	4664472371960	0	2	true	2	14	11	[1, 4, 8, 12, 17, 258, 260, 264, 269, 513, 516, 520, 524, 529]	[0, 5, 258, 262, 518, 522, 770, 774, 776, 1026, 1034]	oversized	3
8654478378352	8787750029560	1	186	false	2	27	1	[0, 4, 8, 12, 16, 22, 24, 28, 32, 36, 41, 258, 260, 264, 269, 274, 282, 284, 288, 293, 518, 521, 534, 536, 540, 544, 550]	[1]	-1	2
17450839836016	8787750029560	0	187	false	2	29	1	[2, 4, 8, 12, 16, 20, 25, 28, 32, 36, 40, 46, 258, 261, 264, 268, 274, 277, 285, 288, 292, 298, 521, 526, 537, 540, 544, 548, 553]	[2]	1	2
8641559922544	7619415114680	0	2	true	2	14	11	[0, 4, 10, 12, 16, 21, 257, 262, 270, 273, 522, 524, 528, 533]	[1, 4, 8, 14, 258, 260, 266, 513, 516, 520, 526]	oversized	2
8654444824432	7688137739256	1	136	false	2	27	1	[0, 4, 9, 12, 16, 22, 24, 28, 32, 36, 41, 258, 261, 269, 274, 282, 284, 288, 293, 521, 524, 528, 534, 536, 540, 544, 550]	[2]	1	2
17450806282096	7688137739256	0	137	false	2	29	1	[2, 4, 8, 12, 16, 21, 24, 28, 34, 36, 40, 46, 262, 264, 268, 273, 281, 286, 294, 297, 302, 517, 520, 524, 528, 533, 536, 540, 546]	[1]	-1	2
8538497484656	8109100109240	0	1	true	2	14	8	[0, 4, 8, 14, 16, 21, 257, 260, 266, 517, 520, 526, 528, 533]	[1, 4, 8, 14, 258, 260, 266, 518]	2	4
2057407038976	4355348499464	1	129	false	2	18	1	[1, 4, 8, 13, 16, 22, 24, 28, 32, 38, 261, 284, 288, 292, 298, 541, 544, 550]	[2]	1	1
1954327823872	4149190069248	0	7	true	2	11	4	[0, 4, 8, 13, 260, 264, 268, 273, 518, 520, 525]	[0, 4, 10, 262]	3/2	3
133246486048	3427636612096	0	1	true	2	9	9	[0, 4, 8, 12, 18, 260, 266, 270, 518]	[2, 4, 9, 257, 260, 264, 269, 517, 521]	-2	4
1782530704944	3427637136408	0	182	false	2	11	10	[0, 4, 8, 12, 18, 260, 264, 270, 518, 520, 525]	[2, 4, 9, 256, 260, 264, 269, 514, 516, 521]	-1/2	4
395154554912	1056578732032	1	1	true	2	10	1	[0, 6, 260, 518, 772, 1029, 1281, 1284, 1537, 1542]	[1]	-1	1
1975786406960	3599383923736	1	1	true	2	9	8	[0, 5, 8, 14, 265, 268, 274, 520, 526]	[1, 4, 10, 261, 265, 513, 516, 522]	-1	4
6373749293568	8521367683072	0	1	true	2	8	4	[0, 4, 8, 13, 16, 260, 273, 518]	[0, 5, 258, 262]	1/2	4
6373750081072	8547171044376	1	107	false	2	11	9	[0, 4, 8, 14, 16, 260, 266, 274, 517, 520, 526]	[1, 4, 9, 256, 260, 264, 514, 517, 522]	-1/2	4
4724547913216	7421955148800	0	5	true	2	11	2	[0, 5, 13, 16, 257, 260, 265, 268, 517, 520, 526]	[2, 6]	1	2
4449671841312	7172848094208	1	1	true	2	10	7	[0, 6, 14, 258, 260, 266, 268, 518, 520, 525]	[1, 4, 9, 256, 261, 514, 517]	-1	4
8572873999920	8547238153240	0	224	false	2	12	9	[0, 4, 8, 12, 16, 257, 260, 264, 268, 517, 520, 526]	[1, 4, 10, 258, 260, 264, 513, 516, 522]	1/2	3
8297962536992	7722603907584	1	1	true	2	10	7	[0, 4, 8, 13, 258, 260, 266, 268, 518, 526]	[1, 4, 9, 256, 261, 514, 517]	-1	4
6098872173616	7722537324032	1	1	true	2	10	8	[0, 6, 8, 13, 258, 266, 268, 518, 520, 526]	[1, 4, 9, 256, 260, 265, 514, 517]	-3/2	4
8297996092464	7722604432896	0	1	true	2	11	8	[0, 4, 8, 14, 257, 260, 264, 268, 517, 520, 525]	[1, 4, 10, 258, 260, 264, 518, 522]	3/2	4
